"","DR.Number","Date.Reported","Date.Occurred","Time.Occurred","Area.ID","Area.Name","Reporting.District","Crime.Code","Crime.Code.Description","MO.Codes","Victim.Age","Victim.Sex","Victim.Descent","Premise.Code","Premise.Description","Weapon.Used.Code","Weapon.Description","Status.Code","Status.Description","Crime.Code.1","Crime.Code.2","Crime.Code.3","Crime.Code.4","Address","Cross.Street","Lat","Lon","timestamp","day","hour"
"1503",170208605,2017-04-04,2017-03-30,"06:48",2,"Rampart",245,"121","RAPE, FORCIBLE","1402 1218 0500 0416 1206 2001 0527 0913",26,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",121,998,NA,NA,"600 S  CORONADO                     ST","",34.062,-118.2804,6H 48M 0S,"Thurs",6
"1504",170407980,2017-03-30,2017-03-30,"02:00",4,"Hollenbeck",438,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1813 2004 1218 0446 1243",47,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",626,NA,NA,NA,"ENDILOTT","ALHAMBRA",34.0757,-118.1711,2H 0M 0S,"Thurs",2
"1505",171409396,2017-03-30,2017-03-30,"11:00",14,"Pacific",1441,"480","BIKE - STOLEN","0344 1218",26,"M","B",738,"LIBRARY",NA,"","IC","Invest Cont",480,NA,NA,NA,"500 S  VENICE                       BL","",0,0,11H 0M 0S,"Thurs",11
"1506",170412880,2017-07-18,2017-03-30,"12:00",4,"Hollenbeck",408,"331","THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER)","0344 1218",55,"F","H",203,"OTHER BUSINESS",NA,"","IC","Invest Cont",331,NA,NA,NA,"HUNTINGTON DR","DRYSDALE",34.0881,-118.1738,12H 0M 0S,"Thurs",12
"1507",170100724,2017-03-31,2017-03-31,"12:00",1,"Central",152,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1218",58,"M","W",101,"STREET",NA,"","IC","Invest Cont",440,NA,NA,NA,"600 W  5TH                          ST","",34.0502,-118.254,12H 0M 0S,"Fri",12
"1508",170110156,2017-03-31,2017-03-31,"04:50",1,"Central",148,"624","BATTERY - SIMPLE ASSAULT","0416 1218",50,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"SAN PEDRO","WINSTON",34.0442,-118.2439,4H 50M 0S,"Fri",4
"1509",170110170,2017-03-31,2017-03-31,"06:15",1,"Central",156,"624","BATTERY - SIMPLE ASSAULT","0416 1218",50,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"5TH                          ST","WALL                         ST",34.0449,-118.2458,6H 15M 0S,"Fri",6
"1510",170110181,2017-03-31,2017-03-31,"11:45",1,"Central",154,"210","ROBBERY","0400 0344 1218",46,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",210,NA,NA,NA,"5TH                          ST","SPRING                       ST",34.0474,-118.2496,11H 45M 0S,"Fri",11
"1511",170208479,2017-03-31,2017-03-31,"10:15",2,"Rampart",266,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0416 0429",47,"F","H",103,"ALLEY",302,"BLUNT INSTRUMENT","IC","Invest Cont",230,NA,NA,NA,"8TH                          ST","UNION",34.0523,-118.2722,10H 15M 0S,"Fri",10
"1512",170208489,2017-04-01,2017-03-31,"17:00",2,"Rampart",248,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 1218 1206 2002 2004 0429 0416 0421 0913",49,"M","O",101,"STREET",308,"STICK","IC","Invest Cont",230,998,NA,NA,"HARTFORD                     AV","5TH                          ST",34.0557,-118.2645,17H 0M 0S,"Fri",17
"1513",170808117,2017-03-31,2017-03-31,"06:00",8,"West LA",851,"624","BATTERY - SIMPLE ASSAULT","0416 0305 0913 1218",53,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"OHIO                         AV","BUNDY                        DR",34.0402,-118.4629,6H 0M 0S,"Fri",6
"1514",171309515,2017-03-31,2017-03-31,"17:30",13,"Newton",1341,"624","BATTERY - SIMPLE ASSAULT","0416 1218",39,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"3900 S  BROADWAY","",34.0126,-118.278,17H 30M 0S,"Fri",17
"1515",171509358,2017-04-01,2017-03-31,"21:25",15,"N Hollywood",1524,"860","BATTERY WITH SEXUAL CONTACT","0522 0551 2004 1218 0305 0416 0913",24,"F","H",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",860,NA,NA,NA,"VICTORY","SAINT CLAIR",34.1867,-118.3997,21H 25M 0S,"Fri",21
"1516",171708795,2017-03-31,2017-03-31,"22:30",17,"Devonshire",1793,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 2004 0444 0416 1218 1814",42,"F","H",210,"RESTAURANT/FAST FOOD",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,NA,NA,NA,"8800    TAMPA                        AV","",34.2299,-118.5536,22H 30M 0S,"Fri",22
"1517",170100737,2017-04-01,2017-04-01,"19:45",1,"Central",158,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0430 1218 1100",56,"F","B",102,"SIDEWALK",102,"HAND GUN","IC","Invest Cont",230,NA,NA,NA,"6TH                          ST","GLADYS                       AV",34.0403,-118.2421,19H 45M 0S,"Sat",19
"1518",170110228,2017-04-01,2017-04-01,"05:40",1,"Central",111,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1218",43,"M","H",101,"STREET",312,"PIPE/METAL PIPE","IC","Invest Cont",230,NA,NA,NA,"ALAMEDA","LOS ANGELES",34.0563,-118.2374,5H 40M 0S,"Sat",5
"1519",170110233,2017-04-01,2017-04-01,"08:30",1,"Central",147,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1218",58,"M","B",116,"OTHER/OUTSIDE",NA,"","IC","Invest Cont",440,NA,NA,NA,"300 E  5TH                          ST","",34.0453,-118.2443,8H 30M 0S,"Sat",8
"1520",170110235,2017-04-01,2017-04-01,"12:30",1,"Central",192,"624","BATTERY - SIMPLE ASSAULT","1218 0913 0419 0416",34,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",308,"STICK","AO","Adult Other",624,NA,NA,NA,"1600 S  HOPE                         ST","",34.0363,-118.2677,12H 30M 0S,"Sat",12
"1521",170110238,2017-04-01,2017-04-01,"15:00",1,"Central",156,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 1223 0334 0411 0445",50,"M","B",101,"STREET",218,"OTHER CUTTING INSTRUMENT","IC","Invest Cont",230,NA,NA,NA,"6TH","SAN JULIAN",34.0428,-118.2461,15H 0M 0S,"Sat",15
"1522",170110953,2017-04-09,2017-04-01,"12:00",1,"Central",147,"624","BATTERY - SIMPLE ASSAULT","1218 0416",40,"F","H",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",624,NA,NA,NA,"5TH","SAN PEDRO",34.0442,-118.2439,12H 0M 0S,"Sat",12
"1523",170208523,2017-04-01,2017-04-01,"08:10",2,"Rampart",212,"210","ROBBERY","0432 0334 0359 0355 2004 1218 0913 2006",32,"F","W",108,"PARKING LOT",201,"KNIFE WITH BLADE OVER 6 INCHES IN LENGTH","IC","Invest Cont",210,NA,NA,NA,"3500 W  TEMPLE                       ST","",34.08,-118.2881,8H 10M 0S,"Sat",8
"1524",170208529,2017-04-01,2017-04-01,"13:00",2,"Rampart",245,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 0445 1218 1206 2004",27,"M","H",109,"PARK/PLAYGROUND",205,"KITCHEN KNIFE","IC","Invest Cont",230,NA,NA,NA,"6TH                          ST","ALVARADO                     ST",34.0601,-118.2761,13H 0M 0S,"Sat",13
"1525",171309516,2017-04-01,2017-04-01,"04:00",13,"Newton",1309,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0431 0416",37,"M","H",101,"STREET",503,"CAUSTIC CHEMICAL/POISON","IC","Invest Cont",230,NA,NA,NA,"8TH                          ST","ALAMEDA",34.0297,-118.2367,4H 0M 0S,"Sat",4
"1526",170100738,2017-04-02,2017-04-02,"01:10",1,"Central",162,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1218 2004 2000 1300 1601 0417 0416 1813",53,"F","B",122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"7TH","HILL",34.0463,-118.255,1H 10M 0S,"Sun",1
"1527",170110287,2017-04-02,2017-04-02,"00:01",1,"Central",165,"440","THEFT PLAIN - PETTY ($950 & UNDER)","1218 0344",46,"M","W",101,"STREET",NA,"","IC","Invest Cont",440,NA,NA,NA,"7TH                          ST","WALL                         ST",34.0419,-118.2485,1M 0S,"Sun",0
"1528",170110300,2017-04-02,2017-04-02,"01:00",1,"Central",156,"624","BATTERY - SIMPLE ASSAULT","1218 0416",38,"M","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"500 S  SAN PEDRO                    ST","",34.0437,-118.2455,1H 0M 0S,"Sun",1
"1529",170110321,2017-04-02,2017-04-02,"14:40",1,"Central",159,"236","INTIMATE PARTNER - AGGRAVATED ASSAULT","1218 2000 1813 1814 0408 0416 0446",26,"F","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",236,NA,NA,NA,"INDUSTRIAL","MILL",34.0359,-118.2344,14H 40M 0S,"Sun",14
"1530",170208567,2017-04-03,2017-04-02,"21:30",2,"Rampart",299,"624","BATTERY - SIMPLE ASSAULT","1218 2004 0447 1206",56,"F","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",624,NA,NA,NA,"14TH                         ST","OAK                          ST",34.0413,-118.2742,21H 30M 0S,"Sun",21
"1531",170208568,2017-04-03,2017-04-02,"18:00",2,"Rampart",266,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1402 0907 0416 1218 2004 1814",23,"F","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",626,998,NA,NA,"1600    JAMES M WOOD                 BL","",34.0531,-118.2738,18H 0M 0S,"Sun",18
"1532",170310103,2017-04-02,2017-04-02,"11:40",3,"Southwest",397,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0445 1822 1218",42,"M","B",101,"STREET",205,"KITCHEN KNIFE","IC","Invest Cont",230,NA,NA,NA,"42ND                         ST","NORMANDIE                    AV",34.0073,-118.3002,11H 40M 0S,"Sun",11
"1533",171010604,2017-05-06,2017-04-03,"16:30",10,"West Valley",1045,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 2004 1218 0913",54,"M","W",101,"STREET",NA,"","IC","Invest Cont",440,NA,NA,NA,"ZELZAH                       AV","BURBANK                      BL",34.1722,-118.522,16H 30M 0S,"Mon",16
"1534",170208644,2017-04-04,2017-04-03,"19:15",2,"Rampart",218,"624","BATTERY - SIMPLE ASSAULT","0416 0444 1206 1218",22,"M","H",207,"BAR/COCKTAIL/NIGHTCLUB",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"1500 W  SUNSET                       BL","",34.0759,-118.2553,19H 15M 0S,"Mon",19
"1535",170408071,2017-04-03,2017-04-03,"03:30",4,"Hollenbeck",443,"624","BATTERY - SIMPLE ASSAULT","1218 0416",32,"F","H",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"STATE                        ST","MARENGO",34.0578,-118.2102,3H 30M 0S,"Mon",3
"1536",170908799,2017-04-05,2017-04-03,"12:05",9,"Van Nuys",935,"440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 1218",33,"M","H",101,"STREET",NA,"","IC","Invest Cont",440,NA,NA,NA,"SYLMAR                       AV","CALVERT",34.1817,-118.4465,12H 5M 0S,"Mon",12
"1537",171210698,2017-04-03,2017-04-03,"22:15",12,"77th Street",1243,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 1822 1218",52,"F","B",101,"STREET",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"64TH                         ST","WESTERN                      AV",33.9814,-118.3089,22H 15M 0S,"Mon",22
"1538",171309618,2017-04-03,2017-04-03,"03:30",13,"Newton",1341,"210","ROBBERY","1218 0913 0344 0416",42,"M","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",210,NA,NA,NA,"39TH                         ST","BROADWAY",34.0126,-118.278,3H 30M 0S,"Mon",3
"1539",171607808,2017-04-03,2017-04-03,"04:00",16,"Foothill",1687,"210","ROBBERY","1822 1218 1310 0334 0352 0337 0344 0416 2004",36,"M","H",101,"STREET",302,"BLUNT INSTRUMENT","IC","Invest Cont",210,NA,NA,NA,"TUJUNGA","PENROSE",34.2252,-118.3805,4H 0M 0S,"Mon",4
"1540",171607819,2017-04-03,2017-04-03,"08:28",16,"Foothill",1613,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0334 1420 1414 1218 0411 0913 1402 2004",31,"M","B",102,"SIDEWALK",204,"FOLDING KNIFE","AO","Adult Other",230,998,NA,NA,"12400    VAN NUYS                     BL","",34.2799,-118.4032,8H 28M 0S,"Mon",8
"1541",171607820,2017-04-03,2017-04-03,"08:28",16,"Foothill",1613,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","2004 0334 1218 1420 1414 1412 0411 0913",34,"M","B",102,"SIDEWALK",204,"FOLDING KNIFE","AO","Adult Other",230,NA,NA,NA,"12400    VAN NUYS                     BL","",34.2799,-118.4032,8H 28M 0S,"Mon",8
"1542",171607846,2017-04-03,2017-04-03,"02:00",16,"Foothill",1675,"121","RAPE, FORCIBLE","1206 2002 1820 0537 0527 0913 2004 1218",57,"F","W",505,"MOTEL",515,"PHYSICAL PRESENCE","IC","Invest Cont",121,NA,NA,NA,"8300    LEHIGH                       AV","",34.2247,-118.3686,2H 0M 0S,"Mon",2
"1543",171609751,2017-05-21,2017-04-03,"13:00",16,"Foothill",1602,"624","BATTERY - SIMPLE ASSAULT","0400 0416 0446 1218 1202",70,"M","B",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,NA,NA,NA,"GLENOAKS","VAN NUYS                     BL",34.2737,-118.4117,13H 0M 0S,"Mon",13
"1544",171708869,2017-04-03,2017-04-03,"10:20",17,"Devonshire",1757,"350","THEFT, PERSON","0344 1202 1218 2004 0448",70,"M","W",102,"SIDEWALK",NA,"","IC","Invest Cont",350,NA,NA,NA,"DEVONSHIRE","BALBOA",34.2575,-118.5023,10H 20M 0S,"Mon",10
"1545",171809189,2017-04-03,2017-04-03,"16:00",18,"Southeast",1846,"210","ROBBERY","0906 0344 1218 0416 0429 0342 0913 1816",39,"M","B",511,"PROJECT/TENEMENT/PUBLIC HOUSING",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",210,NA,NA,NA,"111TH                        PL","EVERS",33.9348,-118.2473,16H 0M 0S,"Mon",16
"1546",170110512,2017-04-04,2017-04-04,"19:55",1,"Central",155,"210","ROBBERY","0305 0344 1218 0400",34,"M","B",102,"SIDEWALK",200,"KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont",210,NA,NA,NA,"6TH                          ST","WALL                         ST",34.0435,-118.2471,19H 55M 0S,"Tues",19
"1547",170408170,2017-04-04,2017-04-04,"17:00",4,"Hollenbeck",497,"647","THROWING OBJECT AT MOVING VEHICLE","1202 1218 0913 0329",74,"M","H",101,"STREET",306,"ROCK/THROWN OBJECT","IC","Invest Cont",647,NA,NA,NA,"8TH                          ST","LORENA",34.0216,-118.2048,17H 0M 0S,"Tues",17
"1548",170508306,2017-04-04,2017-04-04,"06:40",5,"Harbor",585,"626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 0400 1813 0416 1218",44,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest",626,NA,NA,NA,"800 W  19TH                         ST","",33.727,-118.2946,6H 40M 0S,"Tues",6
"1549",170808340,2017-04-04,2017-04-04,"22:30",8,"West LA",832,"350","THEFT, PERSON","1309 1218 1268 0344 0342 0370",34,"M","W",102,"SIDEWALK",NA,"","IC","Invest Cont",350,NA,NA,NA,"BARRINGTON                   AV","SAN VICENTE",34.0536,-118.4655,22H 30M 0S,"Tues",22
"1550",170808306,2017-04-04,2017-04-04,"19:30",8,"West LA",893,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 0411 0334 1218",NA,"M","H",501,"SINGLE FAMILY DWELLING",200,"KNIFE WITH BLADE 6INCHES OR LESS","AO","Adult Other",230,998,NA,NA,"2500    COTNER                       AV","",34.034,-118.4344,19H 30M 0S,"Tues",19
"1551",171210780,2017-04-04,2017-04-04,"19:30",12,"77th Street",1273,"761","BRANDISH WEAPON","0344 0312 0302 0416 0446 1261 1218 1814 0319",28,"F","B",102,"SIDEWALK",102,"HAND GUN","IC","Invest Cont",761,NA,NA,NA,"8700 S  WESTERN                      AV","",33.9591,-118.309,19H 30M 0S,"Tues",19
"1552",171409724,2017-04-04,2017-04-04,"00:40",14,"Pacific",1441,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1218",30,"M","W",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",230,NA,NA,NA,"WASHINGTON                   BL","SPEEDWAY",33.9798,-118.4656,40M 0S,"Tues",0
"1553",171708987,2017-04-04,2017-04-04,"23:00",17,"Devonshire",1771,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1300 0411 1218",58,"M","W",101,"STREET",207,"OTHER KNIFE","IC","Invest Cont",230,NA,NA,NA,"OSO                          AV","PLUMMER                      ST",34.2428,-118.5754,23H 0M 0S,"Tues",23
"1554",172000652,2017-04-04,2017-04-04,"20:45",20,"Olympic",2026,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0400 0446 0416 0334 1402 1218 2004",32,"M","H",102,"SIDEWALK",201,"KNIFE WITH BLADE OVER 6 INCHES IN LENGTH","AA","Adult Arrest",230,998,NA,NA,"NEW HAMPSHIRE","4TH",34.0674,-118.2929,20H 45M 0S,"Tues",20
"1555",172008840,2017-04-06,2017-04-05,"20:00",20,"Olympic",2045,"822","","1218 0943",40,"F","A",503,"HOTEL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",822,NA,NA,NA,"3100 W  8TH                          ST","",34.0577,-118.2971,20H 0M 0S,"Wed",20
"1556",170110696,2017-04-05,2017-04-05,"20:40",1,"Central",155,"761","BRANDISH WEAPON","0443 1813 0432 0334 2000 1218 2004",19,"F","B",102,"SIDEWALK",200,"KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont",761,NA,NA,NA,"6TH                          ST","WALL                         ST",34.0435,-118.2471,20H 40M 0S,"Wed",20
"1557",170310299,2017-04-05,2017-04-05,"13:00",3,"Southwest",363,"210","ROBBERY","1202 1218 0354 0913 0400",64,"M","B",101,"STREET",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",210,NA,NA,NA,"BUCKINGHAM","SANTA ROSALIA",34.0121,-118.3423,13H 0M 0S,"Wed",13
"1558",170310321,2017-04-05,2017-04-05,"10:15",3,"Southwest",397,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0334 0302 0430 1419 1407 0913 1218 1100 1402 1414",50,"M","H",101,"STREET",103,"RIFLE","AA","Adult Arrest",230,998,NA,NA,"1100 W  VERNON                       AV","",34.0073,-118.298,10H 15M 0S,"Wed",10
"1559",171607919,2017-04-05,2017-04-05,"12:00",16,"Foothill",1623,"210","ROBBERY","0411 0334 0913 0421 1218 0416 0344",55,"M","B",101,"STREET",219,"SCREWDRIVER","IC","Invest Cont",210,998,NA,NA,"SAN FERNANDO                 RD","VAN NUYS                     BL",34.2685,-118.4152,12H 0M 0S,"Wed",12
"1560",171607985,2017-04-05,2017-04-05,"22:40",16,"Foothill",1687,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0913 0445 0416",20,"M","H",102,"SIDEWALK",312,"PIPE/METAL PIPE","IC","Invest Cont",230,NA,NA,NA,"11600    DORA                         ST","",34.2225,-118.3764,22H 40M 0S,"Wed",22
"1561",170110751,2017-04-06,2017-04-06,"08:00",1,"Central",165,"236","INTIMATE PARTNER - AGGRAVATED ASSAULT","2000 1218 2004 0416",42,"F","H",102,"SIDEWALK",500,"UNKNOWN WEAPON/OTHER WEAPON","AO","Adult Other",236,NA,NA,NA,"6TH                          ST","MAPLE",34.0439,-118.2479,8H 0M 0S,"Thurs",8
"1562",171008793,2017-04-14,2017-04-06,"19:00",10,"West Valley",1049,"624","BATTERY - SIMPLE ASSAULT","0400 0421 0906 0416 2004 1218 0446",50,"F","W",109,"PARK/PLAYGROUND",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",624,930,NA,NA,"BURBANK                      BL","BALBOA                       BL",34.1722,-118.5011,19H 0M 0S,"Thurs",19
"1563",170110808,2017-04-06,2017-04-06,"19:00",1,"Central",192,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1218 2004 0408",38,"F","W",102,"SIDEWALK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",230,NA,NA,NA,"WASHINGTON","HILL",34.0324,-118.2675,19H 0M 0S,"Thurs",19
"1564",171509664,2017-04-06,2017-04-06,"06:00",15,"N Hollywood",1555,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0337 1309 1313 0396 0355 0431",47,"M","W",102,"SIDEWALK",512,"MACE/PEPPER SPRAY","IC","Invest Cont",230,NA,NA,NA,"11300    CAMARILLO                    ST","",34.1577,-118.3771,6H 0M 0S,"Thurs",6
"1565",171709120,2017-04-06,2017-04-06,"14:10",17,"Devonshire",1794,"626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 0416 2004 1218 2000",56,"F","W",221,"PUBLIC STORAGE",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other",626,NA,NA,NA,"18500    EDDY                         ST","",0,0,14H 10M 0S,"Thurs",14
"1566",171509724,2017-04-07,2017-04-07,"13:00",15,"N Hollywood",1531,"210","ROBBERY","0344 0342 0411 0416 1218",35,"M","H",109,"PARK/PLAYGROUND",513,"STUN GUN","IC","Invest Cont",210,NA,NA,NA,"COLDWATER CA","CHANDLER                     BL",34.174,-118.4095,13H 0M 0S,"Fri",13
"1567",170100756,2017-04-07,2017-04-07,"11:45",1,"Central",166,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0411 1218",49,"M","B",102,"SIDEWALK",223,"UNKNOWN TYPE CUTTING INSTRUMENT","AA","Adult Arrest",230,NA,NA,NA,"6TH                          ST","SAN PEDRO                    ST",34.0423,-118.2452,11H 45M 0S,"Fri",11
"1568",170508457,2017-04-07,2017-04-07,"08:00",5,"Harbor",526,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0400 0416 1202 1218",61,"M","W",108,"PARKING LOT",500,"UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont",230,NA,NA,NA,"MARINE","ANAHEIM                      ST",33.7799,-118.2637,8H 0M 0S,"Fri",8
"1569",171409929,2017-04-07,2017-04-07,"21:18",14,"Pacific",1412,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0906 1100 1816 1218 0430 1270",39,"M","B",108,"PARKING LOT",102,"HAND GUN","IC","Invest Cont",230,998,NA,NA,"200    OCEAN FRONT                  WK","",33.9933,-118.4765,21H 18M 0S,"Fri",21
"1570",170208818,2017-04-08,2017-04-07,"15:00",2,"Rampart",245,"121","RAPE, FORCIBLE","0515 0527 0541 1402 1262 1206 2002 2004 1415 1218",35,"F","B",103,"ALLEY",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont",121,998,NA,NA,"7TH","ALVARADO",34.0565,-118.2768,15H 0M 0S,"Fri",15
"1571",170110892,2017-04-08,2017-04-08,"00:01",1,"Central",132,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1218",84,"M","A",102,"SIDEWALK",312,"PIPE/METAL PIPE","IC","Invest Cont",230,NA,NA,NA,"1ST                          ST","HILL                         ST",34.0544,-118.2466,1M 0S,"Sat",0
"1572",170208834,2017-04-09,2017-04-08,"16:45",2,"Rampart",299,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 1402 0445 0334 0432 0369 1300",56,"F","B",101,"STREET",215,"MACHETE","AA","Adult Arrest",230,998,NA,NA,"14TH                         ST","OAK",34.0413,-118.2742,16H 45M 0S,"Sat",16
"1573",170708346,2017-04-08,2017-04-08,"16:00",7,"Wilshire",706,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0416 1414 1218",48,"M","B",101,"STREET",308,"STICK","IC","Invest Cont",230,NA,NA,NA,"6900    MELROSE                      AV","",34.0835,-118.3416,16H 0M 0S,"Sat",16
"1574",171211006,2017-04-08,2017-04-08,"04:40",12,"77th Street",1267,"230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1218 0305 0416 0445 0216",27,"F","H",102,"SIDEWALK",312,"PIPE/METAL PIPE","IC","Invest Cont",230,NA,NA,NA,"FIGUEROA                     ST","83RD                         ST",33.9632,-118.2827,4H 40M 0S,"Sat",4
